Year,Argentina,Developing Asia,Australia,Belgium,Brazil,Canada,Chile,China,Czech Republic,Germany,Developing Countries,Denmark,East Asia & Pacific developing,Europe & Central Asia developing,Spain,Estonia,Finland,France,United Kingdom,High Income Countries,"Hong Kong SAR, China",Hungary,High income: OECD,Indonesia,Israel,Italy,Jordan,Japan,"Korea, Rep.",Latin America & Caribbean developing,Low Income,Mexico,Middle Income Countries,Middle East & N. Africa developing,Malaysia,Netherlands,Norway,New Zealand,High Income: Non-OECD,Peru,Philippines,Poland,Russian Federation,South Asia developing,Singapore,Sub-Saharan Africa developing,Slovakia,Sweden,Thailand,Turkey,"Taiwan, China",Uganda,United States,World (WBG members)
2013M04,5605.202,194255.7,16287.82,30842.69,16185.71,37.46984,6424.489,145928,13786.37,124650.9,282047.9,9274.773,194255.7,40346.43,26586.7,1351.361,6472.519,51641.45,23729.39,770397.8,32463.93,9598.255,676290.4,12778.24,4530.692,38791.65,540.6363,60157.33,46666.62,46623.1,282.0305,27772.25,281765.8,540.6363,14859.6,44817.64,9496.629,2829.836,94107.35,2665.138,4673.433,16901.69,26183.18,NA,33729.95,282.0305,7.508617,14446.39,16016.44,14163.25,22308.27,282.0305,116960.3,1052446
2013M05,6845.34,202235.8,17244.65,30863.35,17201.33,38.01049,6706.969,149408.2,13214.78,117271,289288.8,9677.724,202235.8,38006.95,27789.77,1385.052,6226.938,47272.42,24084.1,774406.1,32640.88,9630.463,677091.4,14096.74,4238.784,42123.72,577.9038,59227.19,48863.27,48232.07,236.031,28010.41,289052.8,577.9038,14994.83,47040.53,9941.944,2818.432,97314.74,3020.333,5492.61,16296.51,22631.91,NA,33830.85,236.031,7.634589,14365.75,18243.46,15375.04,23997.67,236.031,120762.4,1063695
2013M06,6145.071,186429.9,16392.69,30052.54,17084.6,38.20145,6087.274,135688.7,13340.26,123153.6,271861.5,8892.453,186429.9,37159.76,26185.92,1212.477,6006.588,49693.61,23794.43,773049.7,30926.76,9376.773,680118.8,12942.47,3700.462,40440.81,616.2619,64003.82,47036.64,47357.06,298.4894,27331.18,271563,616.2619,15231.01,45769.21,10028.84,2615.84,92930.9,2941.279,4918.047,16460.72,22288.48,NA,31620.41,298.4894,7.102566,13537.6,17649.75,14871.28,24238.65,298.4894,122290.9,1044911
2013M07,5786.565,205825.1,16118.11,30825.2,17079.99,37.22928,6143.102,153525,13187.79,123999.5,294131.3,9428.717,205825.1,39224.83,26875.33,1175.445,5930.102,52048.67,23348.67,778550,33882.94,9515.892,682308,13096.46,3872.376,46562.63,631.9653,62044.46,46193.54,48171.9,277.5652,28062.56,293853.8,631.9653,16045.72,46142.7,10366.32,2421.992,96241.94,3029.35,5522.5,17435.13,23150.44,NA,33488.67,277.5652,6.777396,12770.12,17635.37,16074.39,23083.77,277.5652,115858.3,1072681
2013M08,6068.087,211710.8,17030.97,31606.16,17884.73,36.89571,6133.89,159452.6,12661.34,113032.5,299318.1,9245.947,211710.8,36676.27,20994.13,1244.22,5860.016,39351.85,22927.99,730117,34149.7,8935.144,634741.4,11220.67,3468.17,29833.59,603.2013,61040.79,46573.26,50054.87,273.0232,28485.95,299045.1,603.2013,16529.02,43226.44,9544.387,2059.687,95375.65,3684.187,5556.946,15962.11,22849.58,NA,31685.53,273.0232,6.566407,12639.41,18951.49,13826.7,23472.33,273.0232,121325.9,1029435
2013M09,5562.879,209249.6,16940.37,31386.82,17020.67,36.67886,5575.613,156515.3,14678.15,125955.7,299706.6,9806.294,209249.6,41826.67,24784.86,1283.979,6245.711,47623.88,22555.06,768132.3,34909.71,10444.25,672140.3,12988.74,3566.115,39250.8,605.0628,62377.42,44682.08,47756.45,268.7241,27610.84,299437.8,605.0628,16403.8,45085.03,8706.187,2426.344,95991.95,3124.939,5446.532,17880.33,25035.74,NA,32757.66,268.7241,7.977731,13807.62,17895.3,16790.94,22761.69,268.7241,117033.1,1067839
2013M10,5189.56,208222.1,17181.9,30717.98,18618.24,37.30974,6647.103,154258.8,15700.74,132406.1,304592.1,10272.8,208222.1,42510.62,27103.15,1375.652,6977.436,53875.23,22624.87,824145.4,35110.14,10917.78,724381.1,13646.74,4565.17,44211.85,598.317,64070.96,50660.98,53003.63,257.4297,31159.54,304334.7,598.317,17613.18,48454.43,10139.87,2727.662,99764.36,3225.851,4719.635,18794.25,27256.93,NA,35264.83,257.4297,8.591045,14614.46,17983.84,15253.69,24199.83,257.4297,130294.8,1128738
2013M11,4391.409,220283.2,16173.84,31160.57,17113.75,37.81331,5770.819,168377.4,15174.4,126155,319468.1,9591.94,220283.2,49643.73,24740.98,1333.042,6380.874,48125.25,22845.13,783771.4,35367.72,10674.83,689014.6,14199.31,4155.599,39474.2,657.0811,61209.46,48278.45,48620.09,263.9252,28483.43,319204.1,657.0811,16307.2,47247.93,10680.25,2801.252,94756.84,3022.911,3955.054,18086.54,31304.08,NA,31745,263.9252,8.472492,14178.23,17444.29,18339.65,23252.71,263.9252,124729.7,1103240
2013M12,4257.335,216205.5,18217.72,30136.08,16965.3,37.73938,5990.517,161850.1,12454.47,109446,318588.5,8486.793,216205.5,52424.65,23749.77,1112.324,6011.913,46028.97,22377.71,742550.7,33978.06,8443.073,649261.8,15525.98,3850.967,37811.71,548.5234,62039.24,48201.83,49127.43,282.3927,28711.78,318306.1,548.5234,17100.8,44041.17,9969.126,2959.191,93288.86,3450.345,4552.114,14779.36,35165.1,NA,31126.03,282.3927,6.424661,12760.5,17176.51,17259.56,23927.43,282.3927,120349.2,1061139
2014M01,3622.841,209733.3,15438.56,30912.21,13074.62,36.50038,5240.927,158955.4,14491.08,120300.2,299965.2,9109.027,209733.3,49061.49,25264.95,1145.413,5871.623,46682.38,21773.09,743586,33462.9,9465.952,651342.3,13399.48,4108.281,36340.6,599.4318,53214.59,46163.85,40299.76,271.2403,24409.34,299694,599.4318,16418.11,46149.29,11124.97,2535.669,92243.73,2815.805,4328.606,17172.35,31793.68,NA,32867.75,271.2403,7.210223,13624.49,16631.74,17267.8,22290.24,271.2403,115169.1,1043551
2014M02,3902.594,138938.4,16050.07,30574.49,13310.05,36.13576,5917.024,88543.14,14161.83,122457.2,230695.1,9104.08,138938.4,47314.95,26096.52,1163.324,5779.912,43320.13,21633.17,725890.7,23178.3,9791.217,649283.8,13480.29,4565.86,38654.9,568.6705,59465.96,43371.38,43626.98,246.1087,27376.58,230449,568.6705,15025.52,44151.49,9691.837,2818.324,76606.92,2940.35,4781.105,15677.05,29067.74,NA,30082.42,246.1087,7.413573,13184.95,17108.33,18247.21,19443.61,246.1087,111609.5,956585.8
2014M03,4084.287,199840.4,17554.13,31255.67,14642.26,37.0767,6984.143,145702.1,15521.1,127532.9,303915.3,9649.869,199840.4,55812.25,26720.76,1296.073,6139.725,45870.05,21555.28,799698.9,33318.97,10658.24,703831.5,13554.14,3951.552,41538.38,643.1971,65543.2,49790.66,47367.71,251.744,29774.39,303663.5,643.1971,16637.18,48433.38,10521.72,3211.419,95867.33,2951.058,5596.54,18632.88,35117.29,NA,33208.39,251.744,7.81654,14113.52,18350.4,20694.96,25255.67,251.744,127312,1103614
2014M04,5257.142,203876.5,17016.31,30599.81,16496.66,39.67619,6378.826,153045.7,15057.09,124695.9,300466.5,9438.36,203876.5,46223.65,26104.46,1302.338,6350.9,44686.56,21864.01,778964.4,31503.93,10197.49,683553.4,12732.53,3260.61,39670.68,619.7628,62382.35,51044.43,49508.07,238.4919,30219.02,300228,619.7628,17044.86,47133.77,9872.525,2801.497,95411.02,2792.388,5074.256,18317.29,28183.59,NA,34135.47,238.4919,7.654307,14187.68,15979.11,18040.06,24514.48,238.4919,121143.1,1079431
2014M05,5819.512,219221.9,17022.38,30998.74,17151.37,40.08404,6631.607,164477.3,14567.41,122359.7,312961.9,9753.174,219221.9,42624.71,26872.73,1281.754,6914.569,42072.81,21751.09,774347.3,33575.37,10236.23,677945.4,13291.56,4396.445,42090.08,620.6271,58065.43,48247.82,50247.44,247.238,30265.57,312714.7,620.6271,16696.34,45950.33,9649.698,2925.534,96401.83,2830.503,6719.632,17642.02,24480.41,NA,32464.83,247.238,7.83585,13721.79,18037.05,18144.31,24542.12,247.238,124746.2,1087309
2014M06,5889.572,204822.7,17329.54,30454.44,16811.28,40.15686,5919.714,150022.5,15025.91,124252.8,294101.9,9402.088,204822.7,39196.36,27519.73,1238.942,6250.755,44670.2,21635.52,780234.7,33762.14,10285.55,683853.5,14273.03,3589.865,40374.06,683.774,61552.62,48286.78,49146.34,252.7402,29344.18,293849.1,683.774,15998.77,47363.91,8900.826,2713.733,96381.19,2990.887,6217.469,17352.67,21986.29,NA,32281.48,252.7402,7.555373,14010.73,18310.91,17210.06,24448,252.7402,125675.4,1074337
2014M07,5409.729,231494.7,17856.94,30863.22,19341.91,39.44885,6105.386,179002.7,15345.14,133972,327339.4,9814.108,231494.7,42887.9,28702.64,1250.773,5904.592,46300.58,20991.81,800060.2,35366.63,10703.82,702252.1,12845.94,4256.979,46327.08,614.782,64298.06,48581.09,52086.06,255.9107,29760.49,327083.5,614.782,16006.92,47179.65,9400.063,2492.006,97808.06,2983.657,6108.641,18204.38,25192.15,NA,32553.86,255.9107,7.32355,12749.51,17530.54,17695.75,24477.84,255.9107,120905.5,1127400
2014M08,5516.759,228460.9,17715.75,32246.07,17223.13,39.58301,5778.19,174458.8,12573.05,111426,318613.6,9119.959,228460.9,39033,20916.87,1224.444,5622.777,33655.73,21377.33,725252.7,35552.06,9027.576,626062.8,13455.25,3385.233,28490.71,596.3651,58769.69,46554.04,50280.33,242.9608,29816.26,318370.6,596.3651,16891.94,42295.53,9386.914,2381.277,99189.93,3240.938,6031.107,16486.23,23326.03,NA,32479.72,242.9608,6.647486,12119.21,17623.86,15706.98,25641.4,242.9608,125464,1043866
2014M09,4983.183,233806.5,17153.81,31173.84,16798.32,39.6051,5772.16,177213.4,16664.67,135684,327919.3,10360.09,233806.5,42377.49,26835.69,1400.92,6915.394,46000.02,22108.9,807631.9,35683.14,11480.21,708821.9,14557.72,4446.711,41221.02,620.7996,64372.45,48534.6,50877.38,237.0538,31016.01,327682.2,620.7996,17171.72,49072.14,10022.07,2415.558,98810.04,3063.049,6237.972,20053.54,22847.89,NA,33851.97,237.0538,8.182804,14767.85,18625.74,19529.6,24291.75,237.0538,122318.4,1135551
2014M10,5205.09,226131.4,17668.64,31775.83,16122.15,39.94836,6172.523,169596.5,16767.65,137702.5,329061.1,10559.84,226131.4,48248.19,28825.68,1492.953,6809.052,49216.43,23896.36,847294.8,35312.24,10999.32,747203.7,15203.62,4235.073,44502.44,531.8716,67606.56,53758.57,53881.09,268.6082,34607.87,328792.5,531.8716,17265,49714.33,12137.47,2688.071,100091.1,3151.071,5028.161,21110.47,29269.87,NA,34297.28,268.6082,8.737661,15042.35,19038.13,18978.32,25276.47,268.6082,134472.8,1176356
2014M11,4474.232,231140.4,17164.48,31706.07,13992.96,39.20714,5772.872,178144.5,15858.22,127070.2,327699.6,9368.896,231140.4,48126.21,26410.13,1362.359,6066.365,44529.38,24676.96,790367.9,34751.36,11094.65,694238,13740.77,4756.614,39229.81,537.9033,60012.84,49591.22,47624.16,270.8927,30641.92,327428.7,537.9033,16669.75,47480.94,10454.15,2774.311,96129.89,2989.291,4968.171,19458.76,28916.72,NA,31751.68,270.8927,8.27342,13783.51,17617.26,19209.48,25152.62,270.8927,125567.8,1118067
2014M12,4187.393,236276,18950.97,31694.37,16221.59,38.87415,7188.55,180658,14021.75,119842.3,345525.9,8893.889,236276,53925.17,25269.74,1214.181,6396.251,44707.95,25085.22,790929.2,33390.23,9369.311,695285.1,15119.44,4163.129,40056.57,618.8897,66400.04,54296.44,54423.21,282.597,34928.86,345243.3,618.8897,17871.76,48294.05,10657.5,3081.396,95644.08,3272.759,4635.069,16409.33,33665.64,NA,33303.07,282.597,6.931205,13445.42,17991.72,20259.53,24763.39,282.597,125800.9,1136455
2015M01,3558.999,209803.9,16211.89,32077.46,13460.91,36.81572,6436.394,157138.1,14816.71,119817.8,304784.9,9639.367,209803.9,49690.95,24325.03,1228.618,5400.293,42257.35,24702.79,758666.8,33651.46,10005.17,662245.5,14523.68,4415.326,34431.44,497.9018,60841.28,51064.9,44521.1,271.0658,28204.19,304513.8,497.9018,16952.96,45015.91,10006.01,2620.436,96421.39,2855.992,4462.04,18172.41,30318.62,NA,34655.9,271.0658,7.241907,13018.51,16727.14,19372.33,24555.03,271.0658,115696.3,1063452
2015M02,3687.119,188434.6,16685.99,31573.12,12276.75,36.39703,5604.269,139449.8,15288.28,127054.5,289829.1,9381.933,188434.6,54290.17,26036.17,1147.817,5648.449,44776.02,24421.05,745162.9,24543.23,10568.07,669846.6,13291.28,4489.101,39022.9,470.7407,59476.71,46831.88,46344.95,288.7003,31412.5,289540.4,470.7407,14267.93,44228.3,10346.18,2755.67,75316.29,2655.695,4763.598,17752.43,33674.95,NA,27463.72,288.7003,7.7801,13363.23,16661.98,20615.22,19622.22,288.7003,113350.3,1034992
2015M03,4245.391,182216.2,18056.98,31758.3,17519.48,37.48381,6656.998,125305.1,17405.04,142578.8,298909,11297.6,182216.2,59131.73,29863.11,1385.398,6525.797,49229.72,25002.52,848996.3,31953.37,12135.01,751258.6,15159.84,4996.859,43920.6,633.5897,68772.42,52991.08,56614.85,312.6221,36278.89,298596.3,633.5897,17596.33,49143.63,11498.35,3518.462,97737.71,2816.483,5916.881,21133.34,36427.03,NA,36491.22,312.6221,8.73639,15194.43,18238,22704.7,25047.73,312.6221,128147.9,1147905
2015M04,5143.718,196584.3,15796.15,31949.91,16204.6,40.13196,6445.804,144497.5,16086.88,132442.8,301780,9890.952,196584.3,50906.68,27468.95,1358.322,6402.827,47258.64,26373.07,803957.5,31782.03,10908.94,710218.4,14204.35,3888.295,41521.18,562.9685,65497.54,51999.61,53406.02,320.097,34683.88,301459.9,562.9685,16548.29,46535.39,9355.074,2960.101,93739.12,2517.537,5013.278,17882.08,26041.88,NA,33596.89,320.097,7.908728,14167.87,16320.87,24864.8,23216.48,320.097,123980,1105738
2015M05,5270.065,215648,17713,31887.56,18016.17,40.2162,5626.104,161602.9,14953.79,126464.2,314982.9,9643.779,215648,45054.06,27050.44,1256.044,6158.775,42052.28,25890.89,775613.5,31426.3,10327.76,682370.2,13645.71,4891.547,41239.91,577.0846,56732.92,47423.34,53277.06,426.6321,32539.49,314556.2,577.0846,16964.62,44005.48,10102.41,3062.193,93243.32,2721.402,5705.391,19177.69,24758.46,NA,31281.32,426.6321,7.786092,13555.44,17729.41,20295.6,25265.62,426.6321,123106.6,1090596
2015M06,6175.098,207482.2,18391.24,31734.37,21053.76,40.2217,6094.043,150912.9,17080.91,139452.6,314856.8,10006.85,207482.2,46555.37,29087.71,1314.546,6282.227,52326.47,25744.23,830769.6,32445.56,11712.56,736549,14945.25,3920.802,42749.29,677.0636,63347.83,52493.82,59792.39,349.7083,35406.1,314507.1,677.0636,17740.35,50102.22,10429.42,2811.115,94220.51,3332.52,6412.764,19592.26,24112.17,NA,32677.04,349.7083,8.47976,15657.97,17471.01,22443.2,22922.82,349.7083,126167.9,1145626
2015M07,5643.13,218418.6,18293.62,32574.13,19831.21,38.8302,5873.52,163955.3,16354.91,141347.1,321973,9624.809,218418.6,44296.81,29974.41,1238.857,6019.366,48039.9,24452.14,828426.1,34725.65,11311.14,730049.7,12799.56,4601.437,48207.69,646.089,65685.45,52833.18,58249.85,361.6716,35356.6,321611.3,646.089,17225.82,47619.43,10430.93,2817.852,98376.35,3062.044,6755.88,19625.83,23138.29,NA,34247.59,361.6716,7.984385,12916.04,17682.06,21158.51,23759.97,361.6716,120161.2,1150399
2015M08,5234.814,232022.6,18523.45,33498.3,17121.1,39.02559,5661.335,175378.5,13634.08,116197,333493.9,9345.561,232022.6,45107.23,20877.45,1219.501,5449.3,36194.95,24412.57,731346,33448.7,9366.429,637470.2,14480.06,3649.38,28338.93,625.3471,58254.96,46280.85,55339.44,399.2286,34848.98,333094.6,625.3471,18382.83,42696.39,10273.26,2526.836,93875.78,3369.358,6437.341,17748.71,22483.73,NA,30808.59,399.2286,6.880389,12811.64,17343.89,22623.5,24383.67,399.2286,120463.4,1064840
2015M09,5306.366,233689.8,18580.96,32150.88,18202.45,39.48323,5760.006,174684.3,18095.42,140136.1,343849,10589.3,233689.8,51183.83,27777.84,1308.548,6252.865,48034.66,24557.73,822466,34448.01,12090.95,726813.4,15210.98,3801.636,41056.72,606.0497,65408.19,52041.55,57957.23,412.0883,36666.75,343436.9,606.0497,19114,47153.87,10629.71,2465.623,95652.56,3088.028,6057.68,20319.84,25879.59,NA,32657.62,412.0883,8.652092,15272.02,18622.88,25304.24,23240.56,412.0883,123280.9,1166315
2015M10,5244.197,218839.9,18748.38,31901.07,18403.04,39.63983,6000.3,161301.1,18714.71,141617,341509.6,10226.92,218839.9,61368.47,28603.76,1362.195,6595.809,49724.95,25924.68,847194.5,34620.46,12082.74,747221.7,14209.81,4404.31,43519.1,620.5747,67340.7,52097.66,60280.69,399.9489,38452.98,341109.7,620.5747,20047.62,48047.79,11691.09,2716.901,99972.82,3424.671,4982.734,21691.23,33115.44,NA,35285.5,399.9489,9.326106,15248.27,18298.64,28253.03,24822.66,399.9489,128913.1,1188704
2015M11,4219.121,223909.1,17895.29,32183.7,15790.17,40.06796,6176.918,170390.3,18002.26,137101.8,339447.5,10024.14,223909.1,60184.72,28182.36,1358.791,6015.572,47635.31,26848.76,816827.3,34357.88,12056.18,723250.3,12940.53,4644.72,41487.35,567.5142,61112.26,54128.9,54413.09,373.1273,35299.95,339074.4,567.5142,18125.43,47656.74,10493.11,2867.338,93577.04,3322.978,5448.168,22440.06,35135.65,NA,31940.46,373.1273,9.341073,14746.37,17004.6,25049.07,23059.59,373.1273,120142.9,1156275
2015M12,3667.584,244900.6,19005.55,32626.37,19986.21,39.63047,6560.877,190223.7,15605.92,122746.3,375102.4,9083.271,244900.6,68920.62,26365.72,1232.662,6466.679,47521.54,26920.48,797988.5,33791.27,9907.731,703424.2,14088.38,4394.749,40109.93,603.0893,65256.2,52705.26,60310.72,367.3526,36525.19,374735.1,603.0893,18616.65,48412.22,10716.67,3222.984,94564.32,3799.329,4994.05,18833.25,43330.06,NA,33810.35,367.3526,7.454108,14668.77,16977.86,25590.56,23295.11,367.3526,121014,1173091
2016M01,4255.708,200292.4,15727.91,32606.59,13890.27,38.91484,6358.938,149841.8,16486.31,119260.8,297446.3,9410.784,200292.4,49268.91,24769.29,1121.958,5034.399,43363.21,26407.24,743505.1,33148.48,10108.23,652340.4,12876.07,4600.192,33561.27,481.8239,56678.12,45994.53,47007.62,395.5301,30155.55,297050.8,481.8239,16993.6,45725.08,10321.41,2754.71,91164.7,2961.798,4935.191,19009.4,27650.22,NA,30756.69,395.5301,7.460771,13243.04,15645.74,21618.69,23003.82,395.5301,109750.6,1040951
2016M02,4584.933,159895.2,17372.11,31480.36,16797.5,38.88114,5940.463,106222,17326.85,132848.5,275142.3,9600.959,159895.2,58979.54,27965.26,1270.11,5873.245,47073.78,26332.03,769949,22527.73,11475.47,696400.8,13667.43,4163.618,40565.67,489.6985,61538.22,45831.76,55372.98,404.9531,35660.67,274737.4,489.6985,15848.45,46386.02,10713.7,3039.966,73548.22,2914.814,5211.816,19428.59,31720.98,NA,27831.52,404.9531,8.486221,14326.42,18945.44,27258.56,18604.04,404.9531,115800.3,1045091
2016M03,4898.12,203537.6,20145.92,31874.31,20128.81,38.14546,6384.061,145942.7,18243.15,143385.1,326054.6,10801.96,203537.6,60985.27,29601.41,1408.822,6313.503,51268.36,26302.52,853190.4,30580.58,11875.05,760666.3,13964.01,4569.326,44329.03,587.9708,70287.1,54019.64,60532.53,411.1728,37220.17,325643.4,587.9708,18878.01,50891.89,11113.39,3054.163,92524.17,3183.548,5789.105,20921.35,33510.14,NA,33450.75,411.1728,8.641262,15586.75,18963.81,27475.13,23594.72,411.1728,128242.7,1179245
2016M04,5183.484,198234.3,19236.54,30284.93,19006.55,38.99522,6341.097,146854.4,17838.29,140272.7,305650.4,10739.19,198234.3,49173.78,29855.66,1421.186,6126.649,48260.59,27611.87,826960.4,31620.01,11833.41,733366.7,13287.11,3736.745,41977.93,517.3185,64857.44,51461.75,57331.32,393.6785,35141.64,305256.7,517.3185,17439.58,49804.03,10673.5,3180.727,93593.76,3183.127,5291.16,21971.58,24135.98,NA,33734.84,393.6785,8.790872,15133.44,15362.02,25037.8,23055.43,393.6785,120699.6,1132611
2016M05,5809.698,216808.3,18971.39,29839.87,20647.09,39.10672,6361.241,163795.9,17178.63,130388.3,327172.6,10251.83,216808.3,49184.13,29610.6,1355.047,6159.588,47893.59,27569.66,801388.4,32375.64,11358.1,705593.4,12576.38,4163.432,42950.11,676.8094,56377.37,49841.58,60089.55,413.7757,36191.58,326758.8,676.8094,17100.69,48309.11,9938.581,3289.507,95795.04,3250.884,6069.289,18833.44,22929.9,NA,33015.71,413.7757,8.874942,14599.63,17266.07,26254.24,24594,413.7757,120304.8,1128561
2016M06,5648.201,209702.8,18601.98,29678.96,19433.58,38.78706,5746.615,152885.8,18203.97,142413.8,322155,10594.2,209702.8,51984.51,30240.1,1306.318,6991.102,51172.82,27704.82,850475.9,32764.55,12558.68,754880.4,14311.67,4368.378,43002.94,619.4218,67982.5,56216.85,59433.02,415.2377,36952.45,321739.8,619.4218,18646.22,51645.82,10080.56,3147.934,95595.54,3046.998,6236.393,23000.36,24482.79,NA,33531.33,415.2377,9.009397,15300.56,17622.75,27501.71,23651.45,415.2377,124873.3,1172631
2016M07,5132.922,218338.2,19390.19,30134.29,18534.5,38.22994,5588.646,168161.6,14535.76,128385,321127.9,10100.3,218338.2,45437.63,28971.73,1193.522,5539.445,46307.19,27312.02,797400.9,33677.11,10845.43,700738.6,10186.84,4191.101,45381.2,585.388,65012.79,50849.11,56385.48,381.2564,34236.45,320746.6,585.388,16964.28,46209.63,9894.333,2971.286,96662.34,3614.526,6449.642,19697.47,23878.42,NA,32940.06,381.2564,6.93589,12783.32,16575.81,21559.2,24912.24,381.2564,115399.7,1118529
2016M08,5874.446,236257.5,19534.61,30636.4,18894.04,38.51359,5918.866,178568.9,16258.37,128784.8,348510.2,10180.44,236257.5,51449.4,23279.95,1368.673,5614.971,39591.61,27361.39,778485,34183.98,10690.55,679740.7,13630.59,3791.258,31680.6,771.9623,61202.49,49409.34,59639.06,392.2972,37159.3,348118,771.9623,19045.73,46768.82,10055.76,2553.226,98744.39,3585.718,6742.616,18822.35,25715.19,NA,33517.87,392.2972,8.330771,12950.45,18269.65,25734.21,25168.09,392.2972,123238.9,1126995
2016M09,5122.316,226691.5,18852.06,29789.97,17500.72,39.0718,5783.558,168815.4,18320.95,141695,341056.4,10988.87,226691.5,54219.32,28669.44,1469.535,6406.727,48888.9,28011.67,840100.7,36173.98,12462.82,741668.6,13103.87,4749.004,42296.84,633.0076,68294.05,49811.57,59120.68,391.9034,38083.83,340664.5,633.0076,18892.08,50740.9,9684.166,2619.282,98432.06,3536.128,6959.196,21537.04,30397.6,NA,33935.99,391.9034,9.186347,15867.1,18920.97,23821.72,23199.77,391.9034,124680.9,1181157
2016M10,4892.825,214637.8,18421.95,29630.35,15120.41,40.24795,5412.064,159616.7,18000.95,135148.2,338783.6,10502.41,214637.8,66669.95,28908.14,1349.777,6294.193,47114.17,31335.41,834601.6,34426.82,11834.23,734882.7,13067.37,3574.95,42015.6,632.3446,66264.79,50303.7,56386.3,457.1814,37375.44,338326.4,632.3446,18897.35,48640.22,11325.8,2882.245,99718.9,3890.451,5804.588,22551.93,37472.35,NA,33032.43,457.1814,9.680251,14876.25,17251.81,29197.6,27366.83,457.1814,128445.5,1173385
2016M11,5038.572,242204.9,19859.52,29284.64,17081.13,40.77253,5853.489,184295.1,18989.87,143906.9,378884.3,10979.54,242204.9,74633.8,31050.94,1407.441,6360.528,49840.5,32693.81,863163.4,37338.04,12775.84,760448.6,14219.51,4865.348,43434.86,536.7339,65717.79,54116.97,61052.37,456.571,40420.51,378427.8,536.7339,19786.31,52448.93,11016,2801.366,102714.9,3550.73,5505.327,24135.7,42969.97,NA,34689.46,456.571,9.989385,16023.24,18398.64,31663.83,25648.81,456.571,122834.5,1242048
2016M12,4825.018,244822.3,22022.22,29662.97,17016.54,40.59175,6971.362,187260.7,15854.63,128987.9,390333.2,10322.54,244822.3,84104.73,27500.11,1272.242,6155.058,51790.96,32999.22,843305.7,37089.84,10787.72,740284.8,14425.51,4758.499,41602.23,657.8902,70243.24,53130.78,60266.07,482.2039,39092.18,389851,657.8902,19960.78,50964.87,10867.63,3084.457,103020.9,4157.356,5607.485,20235.32,50523.74,NA,35509.81,482.2039,7.817775,15090.31,17567.84,33580.99,25596.21,482.2039,125932.1,1233639
2017M01,4475.07,216121.7,16890.83,29725.71,15385.65,39.53776,6210.255,160799.3,17878.32,130115,336951.3,10204.57,216121.7,68647.94,28320.52,1209.7,6270.158,43585.09,32362.47,784121,32290.09,11075.3,691323.3,13858.87,4544.745,35712.61,646.0228,56894.95,46704.48,51096,439.6649,32286.5,336511.7,646.0228,18268.61,49533.68,11312.7,2687.277,92797.64,3423.851,6725.174,19249.29,37055.73,NA,32328.52,439.6649,8.080055,14199.3,16469.77,31592.21,23703.97,439.6649,116588.8,1121072
2017M02,4072.612,157656.6,17344.43,29316.28,15865.96,39.48244,5140.753,102046.7,17191.78,134670,281486.8,9697.652,157656.6,67444.24,29434.65,1241.302,5883.088,45911.08,32327.72,798139.9,26208.53,11814.29,713649.9,13037.05,4213.504,39537.95,472.2485,66763.46,49230.66,55482.85,430.8219,35998.6,281055.9,472.2485,18526.66,48538.29,10345.53,2733.75,84490.06,3618.286,6389.996,20227.44,34207.84,NA,31778.01,430.8219,8.639376,14057.24,17656.16,33236.41,22430.9,430.8219,117980.9,1079627
2017M03,4769.315,234695.2,19416.19,29628.15,20268.01,39.91808,6018.657,170954.7,20319.09,155633.7,376959.8,12341.72,234695.2,77013.65,34518.37,1509.064,7349.668,55468.29,32623.49,922443.5,35180.82,13791.18,819255,14774.37,4478.205,47891.14,575.9562,75671.2,55744.5,64234.55,440.362,40681.11,376519.4,575.9562,21282.39,57383.76,11142.41,2997.844,103188.4,3285.434,7688.384,24276.12,36963.95,NA,37807.74,440.362,10.03899,16655.72,19995.41,40049.7,25430.58,440.362,134346.6,1299403
2017M04,5061.895,211862.5,17406.31,29902.96,18094.45,41.1765,5437.571,155878.9,17042.47,132477.5,329095.8,9708.934,211862.5,59869.79,28959.94,1307.487,6105.343,45741.75,32698.15,818214.1,33345.38,11311.77,722516.3,13365.15,3355.566,38713.39,523.9204,67648.72,57920.39,56373.68,465.8448,35042.15,328629.9,523.9204,19011.27,47228.69,10213.6,3072.217,95697.86,3237.074,7537.257,20216.24,24646.72,NA,33241.43,465.8448,8.404574,13876.13,16069.96,35223.07,24049.15,465.8448,122121.6,1147310
2017M05,5725.385,238482.4,19846.7,29741.27,20992.47,41.46239,6112.434,176116.1,19187.44,145589.5,364027.9,11275.91,238482.4,60942,33505.9,1464.833,7557.18,51536.98,32284.11,867515.8,33191.49,13127.5,766790.6,14575.55,4435.323,46432.01,608.841,62047.83,51442.06,63516.58,478.0112,38891.32,363549.8,608.841,20510.06,53269.15,10520.96,3174.129,100725.2,3632.786,8282.119,21459.4,25003.18,NA,36277.77,478.0112,9.106484,15997.37,18998.55,35938.82,25530.59,478.0112,126732,1231544
