Year,Afghanistan,Angola,Albania,United Arab Emirates,Argenti0,Armenia,Developing Asia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burki0 Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovi0,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswa0,Central African Republic,Ca0da,Switzerland,Chile,Chi0,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Gha0,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Gre0da,Guatemala,Guya0,High Income Countries,"Hong Kong SAR, Chi0",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean developing,"Lao, PDR",Lebanon,Liberia,Libya,St. Lucia,Low Income,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Myanmar,Middle East & N. Africa developing,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,0mibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,High Income: Non-OECD,Oman,Pakistan,Pa0ma,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,South Sudan,Sub-Saharan Africa developing,Sao Tome and Principe,Suri0me,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, Chi0","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Gre0dines,"Venezuela, RB",Viet0m,Vanuatu,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1990M09,0,0,0,3.675,0,0,226.442,0,1.211455,0.749157,0,0,0.749157,0,0,0,0,0.377229,0,0,0,0,0,0,0,0,17.825,0,0,1.15825,1.30755,304.616,4.7343,0,0,0,0,0,0,0,0,0.749157,0,0.749157,0,0,0,5.99955,0,0,314.5512,0,1,0,0,0.749157,0.749157,0,0.749157,0,0.749157,0,0,0.531461,0,0,0,0,0,0,0.749157,0,0,0,37.89312,7.76495,0,0,0,0,39.77942,0,17.825,0.749157,0,0,0,2.07695,0.749157,7.48345,0.657771,138.6945,0,23.293,0,0,0,0,717.82,0.289,0,0,0,0,0,0,0,39.95,2.5727,0.749157,0.749157,0.749157,8.3335,0,0,0,2.88825,0,0,0,0.749157,0,0,0,0,0,0,0,0,2.69585,2.5727,0,0,0,0.749157,6.0757,0,1.61038,2.998166,0.39055,21.605,1,0,0,0,0,0.749157,0,1,3.645,0.002,0,0,19.16821,3.751289,0,0,1.76705,0,0,0,0,0,0,0,0,0,0.749157,0.749157,5.76885,2.5727,0,0,0,0,25.389,0,0,0,1.22444,0,0.8752,0.003,27.2974,191.55,0,0,0,1,0,0,0,0,0,83.5653,0,0,2.5727,0,0
1990M10,0,0,0,3.675,0,0,227.4989,0,1.247284,0.7277,0,0,0.7277,0,0,0,0,0.376626,0,0,0,0,0,0,0,0,18.06535,0,0,1.159739,1.281826,308.197,4.734,0,0,0,0,0,0,0,0,0.7277,0,0.7277,0,0,0,5.815565,0,0,313.8557,0,1,0,0,0.7277,0.7277,0,0.7277,0,0.7277,0,0,0.513046,0,0,0,0,0,0,0.7277,0,0,0,36.72639,7.770217,0,0,0,0,38.55057,0,18.06535,0.7277,0,0,0,2.057,0.7277,7.889087,0.658374,129.6304,0,23.13609,0,0,0,0,717.313,0.289,0,0,0,0,0,0,0,40.23087,2.543913,0.7277,0.7277,0.7277,8.183478,0,0,0,2.902391,0,0,0,0.7277,0,0,0,0,0,0,0,0,2.7,2.543913,0,0,0,0.7277,5.916348,0,1.632991,2.99312,0.382087,21.68913,1,0,0,0,0,0.7277,0,1,3.645,0.002,0,0,19.39905,3.752297,0,0,1.728783,0,0,0,0,0,0,0,0,0,0.7277,0.7277,5.642304,2.543913,0,0,0,0,25.14348,0,0,0,1.190479,0,0.859739,0.003,27.28222,194,0,0,0,1,0,0,0,0,0,81.13637,0,0,2.543913,0,0
1990M11,0,0,0,3.675,0,0,231.9515,0,1.29268,0.7106,0,0,0.7106,0,0,0,0,0.375995,0,0,0,0,0,0,0,0,18.09786,0,0,1.163591,1.256409,322.2468,4.961727,0,0,0,0,0,0,0,0,0.7106,0,0.7106,0,0,0,5.693455,0,0,325.0902,0,1,0,0,0.7106,0.7106,0,0.7106,0,0.7106,0,0,0.508988,0,0,0,0,0,0,0.7106,0,0,0,36.71653,7.795136,0,0,0,0,38.54019,0,18.09786,0.7106,0,0,0,2.057,0.7106,7.963955,0.659005,129.1127,0,23.14182,0,0,0,0,717.0864,0.289,0,0,0,0,0,0,0,40.35273,2.524909,0.7106,0.7106,0.7106,8.063182,0,0,0,2.925727,0,0,0,0.7106,0,0,0,0,0,0,0,0,2.694955,2.524909,0,0,0,0.7106,5.798227,0,1.635703,2.993103,0.383364,21.83909,1,0,0,0,0,0.7106,0,1,3.645,0.002045,0,0,19.44605,3.752987,0,0,1.709636,0,0,0,0,0,0,0,0,0,0.7106,0.7106,5.562273,2.524909,0,0,0,0,25.07727,0,0,0,1.274528,0,0.841136,0.003,27.23118,194,0,0,0,1,0,0,0,0,0,81.1845,0,0,2.524909,0,0
1990M12,0,0,0,3.675,0,0,237.3948,0,1.297137,0.719584,0,0,0.719584,0,0,0,0,0.375393,0,0,0,0,0,0,0,0,18.13319,0,0,1.160333,1.282952,332.49,5.235,0,0,0,0,0,0,0,0,0.719584,0,0.719584,0,0,0,5.781381,0,0,339.1855,0,1,0,0,0.719584,0.719584,0,0.719584,0,0.719584,0,0,0.52074,0,0,0,0,0,0,0.719584,0,0,0,37.43424,7.803762,0,0,0,0,39.29608,0,18.13319,0.719584,0,0,0,2.056571,0.719584,7.964143,0.659607,133.9848,0,23.65571,0,0,0,0,718.6048,0.289,0,0,0,0,0,0,0,40.24571,2.537857,0.719584,0.719584,0.719584,8.082857,0,0,0,2.937476,0,0,0,0.719584,0,0,0,0,0,0,0,0,2.703476,2.537857,0,0,0,0.719584,5.879524,0,1.679668,2.996791,0.388857,21.8981,1,0,0,0,0,0.719584,0,1,3.645,0.003524,0,0,19.47991,3.752786,0,0,1.727333,0,0,0,0,0,0,0,0,0,0.719584,0.719584,5.636286,2.537857,0,0,0,0,25.20571,0,0,0,1.314385,0,0.838333,0.003,27.13686,194.1905,0,0,0,1,0,0,0,0,0,82.77644,0,0,2.537857,0,0
1991M01,0,0,0,3.677609,0,0,238.4194,0,1.280952,0.723173,0,0,0.723173,0,0,0,0,0.376268,0,0,0,0,0,0,0,0,18.31239,0,0,1.156522,1.270696,337.1009,5.235,0,0,0,0,0,0,0,0,0.723173,0,0.723173,0,0,0,5.807348,0,0,339.3595,0,1,0,0,0.723173,0.723173,0,0.723173,0,0.723173,0,0,0.517059,0,0,0,0,0,0,0.723173,0,0,0,37.47118,7.796826,0,0,0,0,39.33492,0,18.31239,0.723173,0,0,0,2.048,0.723173,8.02837,0.660427,133.6891,0,24.34304,0,0,0,0,720.7087,0.289,0,0,0,0,0,0,0,40.40283,2.556913,0.723173,0.723173,0.723173,8.202391,0,0,0,2.947652,0,0,0,0.723173,0,0,0,0,0,0,0,0,2.71387,2.556913,0,0,0,0.723173,5.895826,0,1.677653,2.998462,0.386087,21.93826,1,0,0,0,0,0.723173,0,1,3.645,0.003609,0,0,19.64827,3.752174,0,0,1.745174,0,0,0,0,0,0,0,0,0,0.723173,0.723173,5.632913,2.556913,0,0,0,0,25.26,0,0,0,1.276326,0,0.851217,0.003,27.161,195.5217,0,0,0,1,0,0,0,0,0,82.87445,0,0,2.556913,0,0
1991M02,0,0,0,3.678,0,0,241.0525,0,1.273424,0.709013,0,0,0.709013,0,0,0,0,0.37565,0,0,0,0,0,0,0,0,18.8395,0,0,1.1549,1.2689,337.356,5.235,0,0,0,0,0,0,0,0,0.709013,0,0.709013,0,0,0,5.69615,0,0,339.061,0,1,0,0,0.709013,0.709013,0,0.709013,0,0.709013,0,0,0.509025,0,0,0,0,0,0,0.709013,0,0,0,37.13065,7.79395,0,0,0,0,38.97637,0,18.8395,0.709013,0,0,0,2.048,0.709013,8.1181,0.6632,130.529,0,24.6795,0,0,0,0,723.585,0.289,0,0,0,0,0,0,0,40.5515,2.534,0.709013,0.709013,0.709013,8.0014,0,0,0,2.96525,0,0,0,0.709013,0,0,0,0,0,0,0,0,2.697,2.534,0,0,0,0.709013,5.79255,0,1.659817,2.994649,0.386,22.01125,1,0,0,0,0,0.709013,0,1,3.645,0.0034,0,0,20.12964,3.7538,0,0,1.7181,0,0,0,0,0,0,0,0,0,0.709013,0.709013,5.53815,2.534,0,0,0,0,25.16625,0,0,0,1.273592,0,0.8325,0.003,27.11425,195.4,0,0,0,1,0,0,0,0,0,82.20043,0,0,2.534,0,0
1991M03,0,0,0,3.678,0,0,243.4936,0,1.294343,0.770614,0,0,0.770614,0,0,0,0,0.377413,0,0,0,0,0,0,0,0,19.21667,0,0,1.157238,1.392048,338.2733,5.235,0,0,0,0,0,0,0,0,0.770614,0,0.770614,0,0,0,6.188762,0,0,339.9279,0,1,0,0,0.770614,0.770614,0,0.770614,0,0.770614,0,0,0.549793,0,0,0,0,0,0,0.770614,0,0,0,38.15031,7.791095,0,0,0,0,40.05019,0,19.21667,0.770614,0,0,0,2.058143,0.770614,8.295726,0.672667,137.3867,0,25.71571,0,0,0,0,727.7381,0.289,0,0,0,0,0,0,0,40.72619,2.652952,0.770614,0.770614,0.770614,8.310635,0,0,0,2.976,0,0,0,0.770614,0,0,0,0,0,0,0,0,2.742,2.652952,0,0,0,0.770614,6.29019,0,1.680637,3.001635,0.387286,22.32595,1,0,0,0,0,0.770614,0,1,3.645,0.004,0,0,20.50119,3.752603,0,0,1.756,0,0,0,0,0,0,0,0,0,0.770614,0.770614,5.908238,2.652952,0,0,0,0,25.44143,0,0,0,1.337864,0,0.886,0.003524,27.267,201.0317,0,0,0,1,0,0,0,0,0,84.39228,0,0,2.652952,0,0
1991M04,0,0,0,3.678,0,0,248.1543,0,1.281274,0.81152,0,0,0.81152,0,0,0,0,0.37747,0,0,0,0,0,0,0,0,19.88045,0,0,1.153636,1.44,343.7973,5.278,0,0,0,0,0,0,0,0,0.81152,0,0.81152,0,0,0,6.516409,0,0,342.4385,0,1,0,0,0.81152,0.81152,0,0.81152,0,0.81152,0,0,0.570956,0,0,0,0,0,0,0.81152,0,0,0,38.17935,7.794,0,0,0,0,40.0806,0,19.88045,0.81152,0,0,0,2.261,0.81152,8.697193,0.685909,137.1127,0,26.75864,0,0,0,0,728.35,0.289091,0,0,0,0,0,0,0,40.74659,2.734955,0.81152,0.81152,0.81152,8.677348,0,0,0,2.988136,0,0,0,0.81152,0,0,0,0,0,0,0,0,2.750091,2.734955,0,0,0,0.81152,6.62,0,1.694435,3.005466,0.384909,22.96727,1,0,0,0,0,0.81152,0,1,3.645,0.005091,0,0,21.15468,3.752152,0,0,1.769955,0,0,0,0,0,0,0,0,0,0.81152,0.81152,6.114636,2.734955,0,0,0,0,25.56091,0,0,0,1.29788,0,0.917273,0.004,27.31964,202.697,0,0,0,1,0,0,0,0,0,84.53344,0,0,2.734955,0,0
1991M05,0,0,0,3.67087,0,0,252.5176,0,1.292732,0.81959,0,0,0.81959,0,0,0,0,0.376935,0,0,0,0,0,0,0,0,20.49391,0,0,1.149913,1.457,337.6609,5.32613,0,0,0,0,0,0,0,0,0.81959,0,0.81959,0,0,0,6.578174,0,0,345.0759,0,1,0,0,0.81959,0.81959,0,0.81959,0,0.81959,0,0,0.579215,0,0,0,0,0,0,0.81959,0,0,0,38.28824,7.781,0,0,0,0,40.19543,0,20.49391,0.81959,0,0,0,2.261,0.81959,9.436087,0.677674,138.2209,0,27.27652,0,0,0,0,728.0435,0.289043,0,0,0,0,0,0,0,40.91478,2.794913,0.81959,0.81959,0.81959,8.716087,0,0,0,3.000739,0,0,0,0.81959,0,0,0,0,0,0,0,0,2.757478,2.794913,0,0,0,0.81959,6.693957,0,1.703628,3.003035,0.383435,23.39793,1,0,0,0,0,0.81959,0,1,3.645,0.006,0,0,21.74773,3.751826,0,0,1.769087,0,0,0,0,0,0,0,0,0,0.81959,0.81959,6.155174,2.794913,0,0,0,0,25.63435,0,0,0,1.296008,0,0.931087,0.004,27.26622,212.1304,0,0,0,1,0,0,0,0,0,84.84642,0,0,2.794913,0,0
1991M06,0,0,0,3.675,0,0,256.5888,0,1.314762,0.851552,0,0,0.851552,0,0,0,0,0.37555,0,0,0,0,0,0,0,0,21.05,0,0,1.14405,1.52995,342.796,5.3672,0,0,0,0,0,0,0,0,0.851552,0,0.851552,0,0,0,6.8635,0,0,347.5427,0,1,0,0,0.851552,0.851552,0,0.851552,0,0.851552,0,0,0.605903,0,0,0,0,0,0,0.851552,0,0,0,38.52825,7.7329,0,0,0,0,40.44836,0,21.05,0.851552,0,0,0,2.2677,0.851552,10.0936,0.67835,139.7475,0,28.2345,0,0,0,0,728.04,0.29735,0,0,0,0,0,0,0,41.175,2.8635,0.851552,0.851552,0.851552,9.07975,0,0,0,3.0155,0,0,0,0.851552,0,0,0,0,0,0,0,0,2.7812,2.8635,0,0,0,0.851552,6.95445,0,1.731666,3.001038,0.383,23.915,1,0,0,0,0,0.851552,0,1,3.645,0.006,0,0,22.30068,3.75145,0,0,1.7782,0,0,0,0,0,0,0,0,0,0.851552,0.851552,6.42365,2.8635,0,0,0,0,25.761,0,0,0,1.320134,0,0.96615,0.004,27.15975,226.55,0,0,0,1,0,0,0,0,0,85.43993,0,0,2.8635,0,0
1991M07,0,0,0,3.669783,0,0,279.2309,0,1.294522,0.854026,0,0,0.854026,0,0,0,0,0.376652,0,0,0,0,0,0,0,0,25.44043,0,0,1.149087,1.549957,348.0517,5.369783,0,0,0,0,0,0,0,0,0.854026,0,0.854026,0,0,0,6.912348,0,0,347.6332,0,1,0,0,0.854026,0.854026,0,0.854026,0,0.854026,0,0,0.606268,0,0,0,0,0,0,0.854026,0,0,0,38.40798,7.761391,0,0,0,0,40.32167,0,25.44043,0.854026,0,0,0,2.395,0.854026,10.04396,0.687435,137.8852,0,28.71652,0,0,0,0,731.7,0.289652,0,0,0,0,0,0,0,41.13261,2.878174,0.854026,0.854026,0.854026,9.149783,0,0,0,3.027609,0,0,0,0.854026,0,0,0,0,0,0,0,0,2.787174,2.878174,0,0,0,0.854026,6.97213,0,1.761814,3.000825,0.383,24.47426,1,0,0,0,0,0.854026,0,1,3.645,0.006,0,0,26.26641,3.751783,0,0,1.757174,0,0,0,0,0,0,0,0,0,0.854026,0.854026,6.469522,2.878174,0,0,0,0,25.74261,0,0,0,1.291931,0,0.975,0.004,26.96617,229.5978,0,0,0,1,0,0,0,0,0,85.5425,0,0,2.878174,0,0
1991M08,0,0,0,3.675,0,0,281.4512,0,1.275824,0.834372,0,0,0.834372,0,0,0,0,0.377,0,0,0,0,0,0,0,0,25.84682,0,0,1.145227,1.520273,348.555,5.372636,0,0,0,0,0,0,0,0,0.834372,0,0.834372,0,0,0,6.739773,0,0,347.697,0,1,0,0,0.834372,0.834372,0,0.834372,0,0.834372,0,0,0.593853,0,0,0,0,0,0,0.834372,0,0,0,38.31602,7.764818,0,0,0,0,40.22494,0,25.84682,0.834372,0,0,0,2.395,0.834372,10.84264,0.687773,136.8164,0,28.73182,0,0,0,0,733.9045,0.293318,0,0,0,0,0,0,0,41.67023,2.868045,0.834372,0.834372,0.834372,8.997273,0,0,0,3.040909,0,0,0,0.834372,0,0,0,0,0,0,0,0,2.780773,2.868045,0,0,0,0.834372,6.811773,0,1.740798,2.997733,0.383955,24.54386,1,0,0,0,0,0.834372,0,1,3.645,0.006,0,0,26.6517,3.751545,0,0,1.728273,0,0,0,0,0,0,0,0,0,0.834372,0.834372,6.331273,2.868045,0,0,0,0,25.71909,0,0,0,1.284643,0,0.960773,0.004432,26.718,227.3409,0,0,0,1,0,0,0,0,0,85.38067,0,0,2.868045,0,0
1991M09,0,0,0,3.675,0,0,281.5799,0,1.260259,0.811953,0,0,0.811953,0,0,0,0,0.376762,0,0,0,0,0,0,0,0,25.83581,0,0,1.137381,1.483095,346.1462,5.386857,0,0,0,0,0,0,0,0,0.811953,0,0.811953,0,0,0,6.546857,0,0,348.0712,0,1,0,0,0.811953,0.811953,0,0.811953,0,0.811953,0,0,0.579547,0,0,0,0,0,0,0.811953,0,0,0,38.22472,7.75319,0,0,0,0,40.12906,0,25.83581,0.811953,0,0,0,2.394905,0.811953,13.66376,0.691333,134.4162,0,28.72857,0,0,0,0,743.719,0.283429,0,0,0,0,0,0,0,41.80857,2.833429,0.811953,0.811953,0.811953,8.811429,0,0,0,3.051762,0,0,0,0.811953,0,0,0,0,0,0,0,0,2.759143,2.833429,0,0,0,0.811953,6.636571,0,1.723538,2.991333,0.383,24.58286,1,0,0,0,0,0.811953,0,1,3.644286,0.006,0,0,26.64983,3.750857,0,0,1.702619,0,0,0,0,0,0,0,0,0,0.811953,0.811953,6.174048,2.833429,0,0,0,0,25.61429,0,0,0,1.255552,0,0.939238,0.005,26.546,229.1905,0,0,0,1,0,0,0,0,0,85.19462,0,0,2.833429,0,0
1991M10,0,0,0,3.675,0,0,281.3633,0,1.261656,0.809653,0,0,0.809653,0,0,0,0,0.376043,0,0,0,0,0,0,0,0,25.79526,0,0,1.128217,1.478696,348.5787,5.391739,0,0,0,0,0,0,0,0,0.809653,0,0.809653,0,0,0,6.52487,0,0,348.0763,0,1,0,0,0.809653,0.809653,0,0.809653,1.474385,0.809653,0,0,0.580729,0,0,0,0,0,0,0.809653,0,0,0,37.99128,7.752913,0,0,0,0,39.88322,0,25.79526,0.809653,0,0,0,2.393,0.809653,17.46109,0.685478,130.7126,0,28.68217,0,0,0,0,753.087,0.287478,0,0,0,0,0,0,0,42.03522,2.83113,0.809653,0.809653,0.809653,8.73687,0,0,0,3.061565,0,0,0,0.809653,0,0,0,0,0,0,0,0,2.747087,2.83113,0,0,0,0.809653,6.614696,0,1.774175,2.98969,0.383,24.48739,1,0,0,0,0,0.809653,0,1,3.63,0.006,0,0,26.61149,3.751739,0,0,1.693913,0,0,0,0,0,0,0,0,0,0.809653,0.809653,6.156217,2.83113,0,0,0,0,25.53783,0,0,0,1.252815,0,0.93,0.005,26.38839,229.5652,0,0,0,1,0,0,0,0,0,84.70436,0,0,2.83113,0,0
1991M11,0,0,0,3.675,0,0,281.5247,0,1.271743,0.779133,0,0,0.779133,0,0,0,0,0.375286,0,0,0,0,0,0,0,0,25.80405,0,0,1.130762,1.435238,352.9686,5.398667,0,0,0,0,0,0,0,0,0.779133,0,0.779133,0,0,0,6.29819,0,0,348.2842,0,1,0,0,0.779133,0.779133,0,0.779133,1.469377,0.779133,0,0,0.562063,0,0,0,0,0,0,0.779133,0,0,0,37.96067,7.759857,0,0,0,0,39.85115,1978.211,25.80405,0.779133,0,0,0,2.353952,0.779133,18.922,0.677476,129.6581,0,28.55714,0,0,0,0,757.1381,0.278619,0,0,0,0,0,0,0,42.2669,2.79581,0.779133,0.779133,0.779133,8.582333,0,0,0,3.073048,0,0,0,0.779133,0,0,0,0,0,0,0,0,2.741952,2.79581,0,0,0,0.779133,6.368286,0,1.775061,2.985725,0.382714,24.48571,1,0,26.11053,0,0,0.779133,0,1,3.63,0.006,0,0,26.62623,3.751286,0,0,1.67219,0,0,0,0,0,0,0,0,0,0.779133,0.779133,5.928762,2.79581,0,0,0,0,25.4919,0,0,0,1.254052,0,0.914524,0.005,25.96371,228.8095,0,0,0,1,0,0,0,0,0,84.64137,0,0,2.79581,0,0
1991M12,0,0,0,3.675,0,0,282.4574,0,1.297401,0.751463,0,0,0.751463,0,0,0,0,0.375,0,0,0,0,0,0,0,0,25.81273,0,0,1.147227,1.383909,361.7136,5.423591,0,0,0,0,0,0,0,0,0.751463,0,0.751463,182.7176,0,0,6.076909,0,0,349.4693,0,1,0,0,0.751463,0.751463,0,0.751463,1.471673,0.751463,0,0,0.545894,0,0,0,0,0,0,0.751463,0,0,0,37.88966,7.773091,0,0,0,0,39.77646,1985,25.81273,0.751463,0,0,0,2.307727,0.751463,20.42073,0.672091,127.9932,0,28.02909,0,0,0,0,761.7636,0.278682,0,0,0,0,0,0,0,42.37364,2.766409,0.751463,0.751463,0.751463,8.304636,0,0,0,3.071682,182.8746,0,0,0.751463,0,0,0,0,0,0,0,0,2.741364,2.766409,0,0,0,0.751463,6.149409,0,1.811196,2.983459,0.381727,24.51727,1,0,26.08409,0,0,0.751463,0,1,3.638864,0.012636,0,0,26.64023,3.7515,0,0,1.646864,0,0,0,0,0,0,0,0,0,0.751463,0.751463,5.707636,2.766409,0,0,0,0,25.40636,0,0,0,1.253469,0,0.884545,0.005,25.74127,224.0909,0,0,0,1,0,0,0,0,0,84.69073,0,0,2.766409,0,0
1992M01,0,0,0,3.675,0.992857,0,283.7613,0,1.334614,0.75672,0,0,0.75672,0,0,0,0,0.374783,0,0,0,0,0,0.001,0,0,25.84965,0,0,1.156696,1.402478,362.1813,5.461652,0,0,0,0,0,0,0,0,0.75672,0,0.75672,183.5634,0,0,6.120174,0,0,351.1186,0,1,0,0,0.75672,0.75672,0,0.75672,1.484814,0.75672,0,0,0.55239,0,0,0,0,0,0,0.75672,0,0,0,37.68537,7.762913,0,0,0,0,39.56134,1994.391,25.84965,0.75672,0,0,0,2.29713,0.75672,21.82813,0.65787,125.3722,0,28.18478,0,0,0,0,766.8304,0.286304,0,0,0,0,0,0,0,42.5513,2.780348,0.75672,0.75672,0.75672,8.219826,0,0,0,3.068609,183.7175,0,0,0.75672,0,0,0,0,0,0,0,0,2.690739,2.780348,0,0,0,0.75672,6.19813,0,1.844967,2.981512,0.38313,24.50409,1,0,26.16739,0,0,0.75672,0,1,3.643,0.019348,0,0,26.6773,3.751109,0,0,1.63313,0,0,0,0,0,0,0,0,0,0.75672,0.75672,5.741043,2.780348,0,0,0,0,25.32304,0,0,0,1.33078,0,0.873174,0.005087,25.17548,226.1304,0,0,0,1,0,0,0,0,0,84.64858,0,0,2.780348,0,0
1992M02,0,0,0,3.675,0.99115,0,285.3208,0,1.329722,0.776762,0,0,0.776762,0,0,0,0,0.37525,0,0,0,0,0,0.001,0,0,25.97575,0,0,1.1828,1.45655,338.499,5.4782,0,0,0,0,0,0,0,0,0.776762,0,0.776762,184.5771,0,0,6.27725,0,0,353.0625,0,1,0,0,0.776762,0.776762,0,0.776762,1.49239,0.776762,0,0,0.562614,0,0,0,0,0,0,0.776762,0,0,0,37.93668,7.7589,0,0,0,0,39.82611,2005.75,25.97575,0.776762,0,0,0,2.32925,0.776762,22.46795,0.6517,127.664,0,28.8745,0,0,0,0,769.355,0.2937,53.86182,0,0,0,0,0,0,42.717,2.8186,0.776762,0.776762,0.776762,8.4626,0,0,0,3.0622,184.7308,0,0,0.776762,0,0,0,0,0,0,0,0,2.60105,2.8186,0,0,0,0.776762,6.34925,0,1.846402,2.982337,0.38385,24.45625,1,0,25.75,0,0,0.776762,0,1,3.643,0.01955,0,0,26.7902,3.75065,0,0,1.6365,0,0,0,0,0,0,0,0,0,0.776762,0.776762,5.8775,2.8186,0,0,0,0,25.41325,0,0,0,1.348208,0,0.89185,0.00595,25.0087,227.725,0,0,0,1,0,0,0,0,0,85.16545,0,0,2.8186,0,0
1992M03,0,0,0,3.675,0.991727,0,286.8876,0,1.31695,0.797188,0,0,0.797188,0,0,0,0,0.375182,0,0,0,0,0,0.001,0,0,28.24591,0,0,1.192909,1.509636,338.2695,5.487227,0,0,0,0,0,0,0,0,0.797188,0,0.797188,185.6559,0,0,6.446364,0,0,354.1997,0,1,0,0,0.797188,0.797188,0,0.797188,1.502128,0.797188,0,0,0.579429,0,0,0,0,0,0,0.797188,0,0,0,38.75952,7.747273,0,0,0,0,40.693,2012.455,28.24591,0.797188,0,0,0,2.401773,0.797188,24.64025,0.6585,132.8627,0,29.82727,0,0,0,0,775.2909,0.296182,54.38129,0,0,0,0,0,0,42.82591,2.882455,0.797188,0.797188,0.797188,8.725,0,0,0,3.068,185.7552,0,0,0.797188,0,0,0,0,0,0,0,0,2.578,2.882455,0,0,0,0.797188,6.518864,0,1.823324,2.985084,0.387818,24.74045,1,0,24.97455,0,0,0.797188,0,1,3.643,0.02,0,0,28.84428,3.751045,0,0,1.659773,0,0,0,0,0,0,0,0,0,0.797188,0.797188,6.026409,2.882455,0,0,0,0,25.635,0,0,0,1.335089,0,0.924182,0.006,25.37432,244.5,0,0,0,1,0,0,0,0,0,86.3507,0,0,2.882455,0,0
1992M04,0,0,0,3.674318,0.990182,0,287.6892,0,1.31066,0.79051,0,0,0.79051,0,0,0,0,0.376727,0,0,0,0,0,0.001,0,0,28.9055,0,0,1.187409,1.5195,336.8364,5.509727,0,0,0,0,0,0,0,0,0.79051,0,0.79051,186.3109,0,0,6.390636,0,0,354.9646,0,1,0,0,0.79051,0.79051,0,0.79051,1.49803,0.79051,0,0,0.569027,0,0,0,0,0,0,0.79051,0,0,0,39.01332,7.739818,0,0,0,0,40.96053,2016.818,28.9055,0.79051,0,0,0,2.406136,0.79051,26.66164,0.676,133.5395,0,30.28773,0,0,0,0,782.55,0.295909,54.8139,0,0,0,0,0,0,43.10455,2.879182,0.79051,0.79051,0.79051,8.729545,0,0,0,3.070182,186.2773,0,0,0.79051,0,0,0,0,0,0,0,0,2.552182,2.879182,0,0,0,0.79051,6.460727,0,1.844972,2.983022,0.386273,24.93636,1,0,24.76545,0,0,0.79051,0,1,3.643,0.02,0,0,29.45943,3.750364,0,0,1.656864,0,0,0,0,0,0,0,0,0,0.79051,0.79051,5.966727,2.879182,0,0,0,0,25.63818,0,0,0,1.310565,0,0.902364,0.006364,25.28545,282.5455,0,0,0,1,0,0,0,0,0,86.78922,0,0,2.879182,0,0
