Year,Afghanistan,Albania,United Arab Emirates,Armenia,Developing Asia,Antigua and Barbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Guinea,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Latin America & Caribbean developing,"Lao, PDR",Lebanon,Liberia,Libya,St. Lucia,Low Income,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Middle East & N. Africa developing,Montenegro,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Nepal,High Income: Non-OECD,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,Sub-Saharan Africa developing,Sao Tome and Principe,Suriname,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Chad,Togo,Thailand,Tajikistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",Vietnam,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia
1990M10,NA,NA,NA,NA,36.76897,NA,67.4523,NA,NA,68.72406,NA,NA,NA,0.032439,NA,NA,NA,NA,NA,28.79812,0.001316,NA,NA,NA,NA,69.07037,77.21681,33.15251,41.13806,42.50248,NA,NA,10.20448,NA,NA,9.253731,54.99272,NA,68.88889,22.10866,NA,NA,68.34061,14.86997,NA,38.83304,NA,1.487847,20.8,54.15053,NA,73.34802,NA,73.1061,NA,65.35501,NA,NA,NA,NA,33.06014,NA,20.11237,NA,66.20567,59.16359,10.14019,NA,NA,NA,66.4905,13.44038,NA,62.30201,41.27151,34.9698,57.59219,4.193971,48.78495,96.16977,NA,11.61217,NA,NA,NA,NA,45.98995,4.848733,NA,NA,NA,NA,NA,NA,NA,NA,67.11349,NA,NA,NA,NA,NA,12.54562,22.14894,NA,NA,NA,NA,NA,NA,NA,31.84713,NA,57.34406,NA,2.52109,NA,66.52971,66.9967,NA,58.71166,NA,20.01697,69.63227,6.866751,28.28947,12.53996,50.47742,15.49663,NA,NA,0.028757,NA,NA,NA,72.5,NA,74.32327,NA,NA,33.32338,NA,NA,15.52075,NA,NA,NA,NA,71.18316,NA,NA,NA,NA,51.83815,NA,NA,NA,NA,47.9716,0.082082,73.14507,NA,2.818095,61.6096,NA,0.462577,NA,53.15601,NA,NA,25.25253,0.285687
1990M11,NA,NA,NA,NA,36.90733,NA,67.1156,NA,NA,68.4728,NA,NA,NA,0.034094,NA,NA,NA,NA,65.63447,29.61491,0.001645,NA,NA,NA,NA,69.50478,77.89059,33.44529,41.25466,42.50248,NA,NA,10.40896,NA,NA,9.527363,55.16954,NA,68.78788,22.24124,NA,NA,68.23144,15.97106,NA,38.97024,NA,1.547361,21,54.09643,NA,73.34802,NA,72.98857,NA,65.46887,NA,NA,NA,NA,33.55505,NA,20.87192,NA,66.27489,59.6556,10.46729,NA,NA,NA,66.55463,13.48529,NA,62.30201,41.55162,35.41348,57.91757,4.390564,48.94764,95.96273,NA,11.88865,NA,NA,NA,NA,46.03552,4.990961,NA,NA,NA,NA,NA,NA,NA,NA,67.44861,NA,NA,NA,NA,NA,12.87862,22.28176,NA,NA,NA,NA,NA,NA,NA,32.35669,NA,57.84708,NA,2.52109,NA,66.46308,66.9967,NA,58.95199,NA,20.47979,69.63227,7.274017,28.72807,12.94152,50.79714,15.646,NA,NA,0.035946,NA,NA,NA,72.84091,NA,74.30469,NA,NA,34.0004,NA,NA,15.81558,NA,NA,NA,NA,71.41666,NA,NA,NA,NA,52.11836,NA,NA,NA,NA,48.37728,0.086195,71.73843,NA,2.966416,61.74805,NA,0.47591,NA,53.24022,NA,NA,25.82973,0.285687
1990M12,NA,NA,NA,NA,37.10232,NA,67.1156,NA,NA,68.39633,NA,NA,NA,0.03757,NA,NA,NA,NA,65.87008,30.26702,0.001974,NA,NA,NA,NA,69.4179,77.88638,33.62006,41.47621,42.70109,NA,NA,10.67186,NA,NA,9.788557,55.88725,NA,68.78788,22.4107,NA,NA,68.0131,16.93582,NA,39.17791,NA,1.583069,20.9,54.22951,NA,73.34802,NA,72.93514,NA,65.35501,NA,NA,NA,NA,34.14895,NA,22.60951,NA,66.27686,60.0246,10.79439,NA,NA,NA,66.54891,13.48529,NA,62.30201,41.66667,35.55465,58.02603,4.521625,48.78495,95.85921,NA,12.19373,NA,NA,NA,NA,46.30449,5.204752,NA,NA,NA,NA,NA,NA,NA,0.17016,67.43744,0.653595,NA,NA,NA,NA,13.28454,22.45152,NA,NA,NA,NA,NA,NA,NA,32.2293,NA,58.2495,NA,2.618055,NA,66.34092,66.77668,NA,59.2094,NA,20.51064,69.86951,8.999992,29.93421,13.34243,51.1949,15.8108,NA,NA,0.040055,0.001414,NA,NA,73.06818,NA,74.65888,NA,NA,34.64755,NA,NA,15.94959,NA,NA,NA,NA,71.34994,NA,NA,NA,NA,51.83815,NA,NA,NA,NA,48.68154,0.0877,71.68474,NA,3.125331,61.74805,NA,0.49242,NA,53.28597,NA,NA,25.97403,0.285687
1991M01,NA,NA,NA,NA,37.07171,NA,67.56453,NA,NA,68.89884,NA,NA,NA,0.042701,NA,NA,NA,NA,66.10569,32.03232,0.002302,NA,NA,NA,NA,71.2424,78.51845,33.76242,41.37127,42.8997,NA,NA,10.99318,NA,NA,10.02488,56.2305,30.7027,69.29293,22.46652,NA,NA,68.0131,16.9568,NA,39.142,0.046327,1.654486,21.2,54.8614,NA,74.44934,NA,73.34117,NA,65.35501,NA,NA,NA,NA,34.14895,NA,23.43148,NA,66.77249,60.51661,11.21495,NA,NA,NA,67.0529,13.59757,NA,62.82999,41.91677,36.01849,58.45987,4.587156,52.71988,96.48033,NA,12.13652,NA,NA,NA,NA,47.297,5.387682,NA,NA,NA,NA,NA,NA,NA,0.184829,67.47096,0.762527,NA,NA,NA,NA,13.62319,22.50745,NA,NA,NA,NA,NA,NA,NA,32.99363,NA,58.4507,NA,2.618055,NA,66.41866,67.10671,NA,59.44209,NA,20.64949,70.46263,10.60475,30.92105,14.34308,52.30798,16.14586,NA,NA,0.04519,0.002291,NA,NA,73.29545,NA,74.73668,NA,NA,35.30466,NA,NA,16.10227,NA,NA,NA,NA,73.01778,NA,NA,NA,NA,51.92782,NA,NA,NA,NA,49.18864,0.091963,72.47933,NA,3.347812,62.11725,NA,0.503856,NA,53.6552,NA,NA,26.26263,0.380916
1991M02,NA,NA,NA,NA,37.20273,NA,68.01347,NA,NA,69.12825,NA,NA,NA,0.095166,NA,NA,NA,NA,66.3413,32.11795,0.002631,NA,NA,NA,NA,71.2424,79.29897,33.80584,41.48787,43.09831,NA,NA,11.36319,NA,NA,10.32338,55.79363,32.75676,69.59596,22.59374,NA,NA,68.23144,17.58599,NA,39.28273,0.050433,1.714,21.9,54.78458,NA,74.6696,NA,73.5335,NA,65.69659,NA,NA,NA,NA,34.24793,NA,23.34825,NA,66.95357,61.50062,11.63551,NA,NA,NA,67.2209,13.63126,NA,62.82999,42.05682,36.24033,58.89371,4.652687,53.5333,96.27329,NA,12.46067,NA,NA,NA,NA,47.92829,5.51821,NA,NA,NA,NA,NA,NA,NA,0.200259,67.56032,0.762527,NA,NA,NA,NA,13.86095,22.6349,NA,NA,NA,NA,NA,NA,NA,32.86624,NA,58.65191,NA,2.618055,NA,66.48529,67.32673,NA,60.06407,NA,20.61864,70.10676,11.60394,31.57895,14.60104,53.19887,16.44278,NA,NA,0.048271,0.00258,NA,NA,74.09091,NA,75.34751,NA,NA,35.42413,NA,NA,16.26052,NA,NA,NA,NA,75.05254,NA,NA,NA,NA,52.40977,NA,NA,NA,NA,49.69574,0.09695,72.90884,NA,3.46435,62.20955,NA,0.512589,NA,53.81802,NA,NA,26.55123,0.380916
1991M03,NA,NA,NA,NA,37.39165,NA,68.23793,NA,NA,68.84422,NA,NA,NA,0.143163,NA,NA,NA,NA,66.47593,32.32215,0.00296,NA,NA,NA,NA,71.50304,79.31121,34.19758,41.73274,43.19762,NA,NA,11.65531,NA,NA,10.4602,56.2305,33.94595,69.59596,22.73553,NA,NA,68.34061,17.75378,NA,39.48125,0.054058,1.785417,22,54.96202,NA,74.77974,NA,73.6724,NA,65.92431,NA,NA,NA,NA,34.84183,NA,23.37946,NA,67.15375,62.11562,11.7757,NA,NA,NA,67.41944,13.63126,NA,62.82999,42.14186,36.68401,59.21909,4.718218,55.00763,96.68737,NA,12.68948,NA,NA,NA,NA,48.51513,5.625756,NA,NA,NA,NA,NA,NA,NA,0.234486,67.69437,0.87146,NA,NA,NA,NA,14.05861,22.77695,NA,NA,NA,NA,NA,NA,NA,32.2293,NA,58.75252,NA,2.71502,NA,66.92948,67.76678,NA,60.32496,NA,20.7652,70.34401,12.49746,31.79825,14.89344,53.49475,16.74727,NA,NA,0.052379,0.002714,NA,NA,74.54545,NA,74.98519,NA,NA,35.92194,NA,NA,16.38109,NA,NA,NA,NA,75.31939,NA,NA,NA,NA,52.3089,NA,NA,NA,NA,50.10142,0.101183,72.55449,NA,3.644454,62.30185,NA,0.521399,NA,53.99832,NA,NA,26.69553,0.380916
1991M04,NA,NA,NA,NA,37.72515,NA,68.23793,NA,NA,68.88792,NA,NA,NA,0.146804,NA,NA,NA,NA,66.61057,32.48023,0.003289,NA,NA,NA,NA,71.50304,79.50167,34.82876,42.0709,43.29692,NA,NA,11.97663,NA,NA,10.74627,56.65696,34.91892,69.89899,22.95684,NA,NA,68.55895,17.5021,NA,39.82717,0.058324,1.844931,22.8,55.08212,NA,75.11013,NA,73.89678,NA,68.20148,NA,NA,NA,NA,36.1286,NA,23.6916,NA,67.51879,63.09963,12.14953,NA,NA,NA,67.78204,13.90074,NA,63.35797,42.33693,37.4907,59.43601,4.91481,53.45196,97.30849,NA,12.69902,NA,NA,NA,NA,48.73964,5.71469,NA,NA,NA,NA,NA,NA,NA,0.297943,67.43744,0.980392,NA,NA,NA,NA,14.20595,22.99866,NA,NA,NA,NA,NA,NA,NA,32.10191,NA,59.25553,NA,2.71502,NA,66.99611,67.9868,NA,60.78185,NA,21.2203,69.98814,13.22733,32.01754,15.44444,53.86541,16.6784,NA,NA,0.065731,0.002858,NA,NA,75,NA,75.37422,NA,NA,36.11111,NA,NA,16.58886,NA,NA,NA,NA,75.75303,NA,NA,NA,NA,52.97019,NA,NA,NA,NA,50.20284,0.107819,73.02695,NA,3.78218,62.39414,NA,0.535922,NA,54.31736,NA,NA,27.12843,0.380916
1991M05,NA,NA,NA,NA,38.55644,NA,68.35017,NA,NA,69.12825,NA,NA,NA,0.147963,NA,NA,NA,NA,66.7452,32.73712,0.003289,NA,NA,NA,NA,71.85056,80.17271,35.6962,43.14366,42.99901,NA,NA,12.24927,NA,NA,10.93284,57.05222,35.56757,70.10101,23.4415,NA,NA,68.99563,17.44966,NA,40.71234,0.060225,1.916347,23.2,55.23793,NA,75.44053,NA,74.13185,NA,68.65692,NA,NA,NA,NA,36.1286,NA,23.95172,NA,67.78282,63.46863,12.28972,NA,NA,NA,68.04877,13.9232,NA,63.35797,42.84214,38.19654,59.76139,5.176933,51.81495,97.72257,NA,13.0327,NA,NA,NA,NA,48.87523,5.811293,NA,NA,NA,NA,NA,NA,NA,0.32652,67.76139,0.980392,NA,NA,NA,NA,14.34475,23.48421,NA,NA,NA,NA,NA,NA,NA,31.71975,NA,59.45674,NA,2.90895,NA,67.12937,68.09681,NA,60.96423,NA,21.35915,69.98814,14.23778,32.23684,16.06238,54.25775,16.80856,NA,NA,0.068812,0.002931,NA,NA,75.11364,NA,75.61924,NA,NA,36.7284,NA,NA,16.88796,NA,NA,NA,NA,75.81974,NA,NA,NA,NA,53.44093,NA,NA,NA,NA,50.10142,0.111409,73.27392,NA,4.110605,62.57874,NA,0.548625,NA,54.63289,NA,NA,27.56133,0.380916
1991M06,NA,NA,NA,NA,38.20041,NA,68.91134,NA,NA,69.44505,NA,NA,NA,0.156569,NA,NA,NA,NA,67.01447,32.98414,0.003618,NA,NA,NA,NA,72.19809,80.50192,36.3535,42.6306,43.19762,NA,NA,12.43427,NA,NA,11.16915,56.46973,36.32432,70.50505,23.29977,NA,NA,69.1048,17.49161,NA,40.33044,0.062086,1.963958,24.1,55.39698,NA,75.3304,NA,74.3135,NA,68.9985,NA,NA,NA,NA,36.92046,NA,24.15982,NA,67.94841,63.71464,12.52336,NA,NA,NA,68.21543,13.97934,NA,63.35797,43.43237,38.94273,59.97831,5.70118,51.89629,97.41201,NA,13.14711,NA,NA,NA,NA,49.18977,5.91527,NA,NA,NA,NA,NA,NA,NA,0.348144,67.86193,1.089325,NA,NA,NA,NA,14.49526,23.34221,NA,NA,NA,NA,NA,NA,NA,31.84713,NA,59.85915,NA,2.90895,NA,67.26263,68.20682,NA,61.09916,NA,21.42086,70.46263,15.55619,32.45614,16.31904,54.61758,16.81627,NA,NA,0.070866,0.002972,NA,NA,75.22727,NA,75.79576,NA,NA,37.03704,NA,NA,16.97022,NA,NA,NA,NA,75.71967,NA,NA,NA,NA,53.44093,NA,NA,NA,NA,50.10142,0.114701,73.44572,NA,4.290709,62.76334,NA,0.558865,NA,54.71439,NA,NA,27.70563,0.380916
1991M07,NA,NA,NA,NA,37.59451,NA,69.58474,NA,NA,69.81647,NA,NA,NA,0.16981,NA,NA,NA,NA,67.28374,33.26408,0.004276,NA,NA,NA,NA,72.28497,80.52973,37.0119,41.77938,43.19762,NA,NA,12.66796,NA,NA,11.40547,56.64656,36.10811,71.31313,23.03399,NA,NA,68.88646,17.54404,NA,39.67884,0.063913,1.999667,24.9,56.08513,NA,75.3304,NA,74.50582,NA,68.77078,NA,NA,NA,NA,36.82148,NA,24.21184,NA,68.12314,63.96064,12.71028,NA,NA,NA,68.38753,14.24882,NA,64.20275,43.73749,40.11242,60.19523,5.963303,51.57092,97.30849,NA,13.30918,NA,NA,NA,NA,49.50652,6.02143,NA,NA,NA,NA,NA,NA,NA,0.367376,68.20822,1.089325,NA,NA,NA,NA,14.62344,23.07596,NA,NA,NA,NA,NA,NA,NA,32.99363,NA,59.65795,NA,2.90895,NA,67.92893,68.20682,NA,61.36659,NA,21.59827,70.46263,16.96514,32.89474,16.54776,54.86577,16.91781,NA,NA,0.077028,0.003271,NA,NA,75.68182,NA,75.89563,NA,NA,37.92314,NA,NA,17.20118,NA,NA,NA,NA,75.75303,NA,NA,NA,NA,53.25039,NA,NA,NA,NA,50.81136,0.116212,73.95039,NA,4.470813,62.85564,NA,0.576408,NA,54.77004,NA,NA,28.13853,0.476145
1991M08,NA,NA,NA,NA,38.08627,NA,70.03367,NA,NA,70.03496,NA,NA,NA,0.182554,NA,NA,NA,NA,67.55301,33.60331,0.004934,NA,NA,NA,NA,72.37185,80.94873,37.46028,42.35075,43.19762,NA,NA,12.82376,NA,NA,11.56716,55.81444,36,71.31313,23.32891,NA,NA,68.99563,17.81669,NA,40.19834,0.067323,2.059181,24.7,56.29287,NA,75.44053,NA,74.5913,NA,69.11236,NA,NA,NA,NA,36.72249,NA,24.57601,NA,68.30006,64.32964,12.8972,NA,NA,NA,68.56268,14.52953,NA,64.20275,44.07763,40.93927,60.30369,6.225426,51.89629,97.51553,NA,13.35685,NA,NA,NA,NA,49.9122,6.112719,NA,NA,NA,NA,NA,NA,NA,0.382914,68.42046,1.089325,NA,NA,NA,NA,14.72516,23.37141,NA,NA,NA,NA,NA,NA,NA,32.48408,NA,59.95976,NA,3.005915,NA,67.99556,68.20682,NA,61.60771,NA,21.86054,70.46263,18.19341,33.22368,16.99415,55.22668,17.1993,NA,NA,0.086272,0.00356,NA,NA,76.02273,NA,76.08375,NA,NA,37.99283,NA,NA,17.37965,NA,NA,NA,NA,75.6196,NA,NA,NA,NA,53.72114,NA,NA,NA,NA,51.5213,0.120836,74.12219,NA,4.75686,63.04024,NA,0.589826,NA,54.97367,NA,NA,28.42713,0.476145
1991M09,NA,NA,NA,NA,38.62554,NA,69.4725,NA,NA,69.99126,NA,NA,NA,0.189505,NA,NA,NA,NA,67.58667,33.74493,0.005592,NA,NA,NA,NA,72.19809,81.10549,37.95008,43.03871,43.19762,NA,NA,13.00876,NA,NA,11.75373,56.85459,35.89189,71.31313,23.66744,NA,NA,69.43231,18.0474,NA,40.77109,0.071362,2.154403,25.8,56.75272,NA,75.55066,NA,74.70884,NA,69.45393,NA,NA,NA,NA,38.30621,NA,24.40953,NA,68.5308,64.82165,12.85047,NA,NA,NA,68.79272,14.54076,NA,64.20275,44.32773,41.58462,60.62907,6.487549,51.7336,97.61905,NA,13.7096,NA,NA,NA,NA,50.18339,6.202409,NA,NA,NA,NA,NA,NA,NA,0.396388,68.57685,1.198257,NA,NA,NA,NA,14.87195,23.71056,NA,NA,NA,NA,NA,NA,NA,32.48408,NA,59.75855,NA,3.005915,NA,68.57301,68.64686,NA,61.86872,NA,22.01481,70.46263,19.20495,33.55263,17.89474,55.33289,17.3986,NA,NA,0.092434,0.003746,NA,NA,76.36364,NA,76.04078,NA,NA,38.07248,NA,NA,17.60329,NA,NA,NA,NA,76.45352,NA,NA,NA,NA,54.28155,NA,NA,NA,NA,51.92698,0.12819,74.22957,NA,5.064096,63.31713,NA,0.600859,NA,55.22721,NA,NA,28.86003,0.476145
1991M10,NA,NA,NA,NA,38.71372,NA,69.24804,NA,NA,70.25344,NA,NA,NA,0.195629,NA,NA,NA,NA,67.62033,34.07098,0.006907,NA,NA,NA,NA,72.11121,81.17727,39.0476,43.10868,43.09831,NA,NA,13.18403,NA,NA,11.89055,58.37321,35.78378,72.42424,23.7599,NA,NA,69.54148,18.09983,NA,40.86106,0.076103,2.213917,26.3,57.10978,NA,75.66079,NA,75.09349,NA,69.79551,NA,NA,NA,NA,38.90011,NA,24.43034,NA,68.89898,65.31365,12.94393,NA,NA,NA,69.16542,14.65304,NA,64.62513,44.66287,41.76613,60.95445,7.011796,51.57092,98.65424,NA,13.72867,NA,NA,NA,NA,50.27341,6.29013,NA,NA,NA,NA,NA,NA,NA,0.420185,68.76676,1.198257,NA,NA,NA,NA,15.0448,23.80318,NA,NA,NA,NA,NA,NA,NA,32.48408,NA,59.95976,NA,3.005915,NA,68.7729,68.64686,NA,62.09749,NA,22.19994,70.34401,19.9639,33.55263,18.4321,55.64178,17.58626,NA,NA,0.101677,0.003901,NA,NA,76.59091,NA,76.07446,NA,NA,38.08244,NA,NA,17.8755,NA,NA,NA,NA,76.75373,NA,NA,NA,NA,54.66263,NA,NA,NA,NA,51.92698,0.136646,74.95973,NA,5.254794,63.40943,NA,0.614042,NA,55.51486,NA,NA,29.43723,0.476145
1991M11,NA,NA,NA,NA,38.71403,NA,69.36027,NA,NA,70.4173,NA,NA,NA,0.205394,NA,NA,NA,NA,67.65399,34.35422,0.008552,NA,NA,NA,NA,72.37185,82.15245,39.40815,43.07369,43.09831,NA,NA,13.34956,NA,NA,12.06468,58.58124,36.43243,72.72727,23.80672,NA,NA,69.869,18.11032,NA,40.85997,0.080724,2.273431,26.2,57.19634,NA,75.66079,NA,75.38199,NA,70.02323,NA,NA,NA,NA,39.494,NA,24.5656,NA,69.12673,65.80566,13.08411,NA,NA,NA,69.39613,14.81024,NA,64.62513,44.86295,41.82663,61.27983,7.601573,52.22166,98.86128,NA,13.80494,NA,NA,NA,NA,50.49792,6.426956,NA,NA,NA,NA,NA,NA,NA,0.536884,69.1689,1.416122,NA,NA,NA,NA,15.41846,23.85009,NA,NA,NA,NA,NA,NA,NA,32.48408,NA,60.26157,NA,3.005915,NA,68.90616,68.64686,NA,62.23381,NA,22.26165,70.46263,20.75453,33.77193,18.85575,55.91382,17.72609,NA,NA,0.112975,0.00422,NA,NA,76.59091,NA,76.19639,NA,NA,37.8634,NA,NA,18.01899,NA,NA,NA,NA,77.08729,NA,NA,NA,NA,54.56176,NA,NA,NA,NA,52.12982,0.14381,75.18522,NA,5.498464,63.59403,NA,0.62976,NA,55.69009,NA,NA,29.72583,0.571374
1991M12,NA,NA,NA,NA,38.93083,NA,69.24804,NA,NA,70.29714,NA,NA,NA,0.215489,NA,NA,NA,NA,67.82228,34.66051,0.010526,NA,NA,NA,NA,72.02433,81.9574,39.89278,43.35354,43.49553,NA,NA,13.53457,NA,NA,12.26368,59.54857,36.86486,72.82828,23.97865,NA,NA,69.65066,18.26762,NA,41.09094,0.085508,2.35675,26.3,57.22772,NA,75.99119,NA,75.13623,NA,70.13709,NA,NA,NA,NA,40.18688,NA,24.87774,NA,69.10317,65.92866,13.08411,NA,NA,NA,69.36468,14.8327,NA,64.62513,44.80292,41.9678,61.49675,8.19135,52.14032,98.4472,NA,13.88121,NA,NA,NA,NA,50.58795,6.566672,NA,NA,NA,NA,NA,NA,NA,0.821571,69.19124,2.178649,NA,NA,NA,NA,15.78137,24.02234,NA,NA,NA,NA,NA,NA,NA,32.2293,NA,60.76459,NA,3.199845,NA,68.7729,68.64686,NA,62.47171,NA,22.2925,70.58126,21.53062,33.88158,19.27096,56.25088,17.67812,NA,NA,0.12838,0.004726,NA,NA,76.70455,NA,76.8049,NA,NA,38.05257,NA,NA,18.33102,NA,NA,NA,NA,76.98722,NA,NA,NA,NA,54.28155,NA,NA,NA,NA,52.23124,0.150083,74.4658,NA,5.667973,63.64018,NA,0.645159,NA,55.71812,NA,NA,30.15873,0.666603
1992M01,NA,NA,NA,NA,39.18791,NA,70.03367,NA,NA,70.47192,NA,NA,NA,0.225916,NA,NA,NA,NA,67.99058,35.54975,0.013157,NA,NA,NA,NA,72.37185,82.34291,40.33212,43.64506,44.28997,NA,NA,14.01168,NA,NA,12.74876,60.23507,37.40541,73.23232,24.18313,NA,NA,69.54148,18.2781,NA,41.36338,0.103771,2.463875,26.7,58.13443,3.450907,76.54185,NA,75.26445,NA,69.90937,NA,NA,NA,NA,40.28586,NA,24.9922,NA,69.2536,66.66667,13.13084,0.552546,NA,14.3855,69.50488,14.90007,NA,65.15312,44.91797,41.9678,61.82213,8.584535,54.1942,98.24017,NA,14.13862,NA,NA,NA,NA,50.94916,6.710582,NA,NA,NA,NA,NA,NA,NA,1.265117,69.44817,3.485839,NA,NA,NA,NA,16.0682,24.22719,NA,NA,NA,NA,NA,NA,NA,32.61146,NA,60.96579,NA,3.29681,NA,68.63964,68.64686,NA,62.96755,NA,22.39278,70.93713,22.29286,34.32018,20.06108,57.22956,18.23282,NA,NA,0.153029,0.016325,NA,NA,77.38636,NA,76.8049,NA,NA,38.2716,NA,NA,18.62748,NA,NA,NA,17.85135,76.78708,NA,NA,NA,NA,54.66263,NA,NA,NA,NA,52.83976,0.164152,75.2067,NA,5.964615,63.73248,NA,0.653411,NA,55.87919,NA,NA,30.59163,0.761832
1992M02,NA,NA,NA,NA,39.24444,NA,70.93154,NA,NA,70.69041,NA,NA,NA,0.238991,NA,NA,NA,NA,68.15887,36.34677,0.016446,NA,NA,NA,NA,72.37185,82.93052,40.07868,43.6917,44.19067,NA,NA,14.47907,NA,NA,13.03483,59.41336,37.72973,73.63636,24.25448,NA,NA,69.869,18.00545,NA,41.41756,0.114651,2.547195,26.5,58.52178,5.992136,76.65198,NA,75.585,NA,70.25095,NA,NA,NA,NA,40.38484,NA,25.25232,NA,69.49308,67.65068,13.27103,0.63922,NA,14.77251,69.7383,14.94498,NA,65.15312,44.97299,42.39131,62.14751,9.239843,54.68226,98.13665,NA,14.27209,NA,NA,NA,NA,51.26481,6.837044,NA,NA,NA,NA,NA,NA,NA,1.80135,69.44817,5.010893,NA,NA,NA,NA,16.25855,24.29867,NA,NA,NA,NA,NA,NA,NA,32.86624,NA,61.26761,NA,3.393775,NA,68.97279,68.86689,NA,63.41578,NA,22.66276,71.293,23.34952,34.42982,20.74269,57.89611,18.65358,NA,NA,0.172543,0.022537,NA,NA,77.95455,NA,76.70154,NA,NA,38.37117,NA,NA,18.7507,NA,NA,NA,20.01515,76.82044,NA,NA,NA,NA,54.66263,NA,NA,NA,NA,52.94118,0.172419,75.87244,NA,6.112936,63.96323,NA,0.670559,NA,56.06921,NA,NA,30.73593,0.857061
1992M03,NA,NA,NA,NA,39.4592,NA,71.04377,NA,NA,70.71226,NA,NA,NA,0.248425,NA,NA,NA,NA,68.2935,36.53779,0.019735,NA,NA,NA,NA,72.63249,83.17278,40.35934,43.94823,44.19067,NA,NA,14.81013,NA,NA,13.18408,60.16226,37.83784,73.93939,24.42414,NA,NA,70.08734,17.8901,NA,41.64192,0.125725,2.618611,26.7,58.73385,7.76454,76.87225,NA,75.83075,NA,70.59252,NA,NA,NA,NA,41.1767,NA,25.73093,NA,69.84317,68.14268,13.27103,0.725894,NA,15.03681,70.0877,15.03481,NA,65.15312,45.02801,43.01649,62.47289,9.698558,55.25165,98.65424,NA,15.51149,NA,NA,NA,NA,51.80608,6.969491,NA,NA,NA,NA,NA,NA,NA,2.1295,69.72744,6.753813,NA,NA,NA,NA,16.42394,24.46864,NA,NA,NA,NA,NA,NA,NA,32.86624,NA,61.46881,NA,3.49074,NA,69.50583,69.41694,NA,63.79989,NA,22.88645,71.41163,25.08765,34.64912,21.17869,58.44993,18.79383,NA,NA,0.190003,0.029265,NA,NA,78.52273,NA,76.56568,NA,NA,38.63003,NA,NA,18.99845,NA,NA,NA,22.17895,77.15401,NA,NA,NA,NA,54.66263,NA,NA,NA,NA,53.34686,0.180807,75.96908,NA,6.504926,64.28627,NA,0.685405,NA,56.36406,NA,NA,31.02453,0.95229
